Human readable time,Voltage(V),Current(A),Resistance(Ohms),ADR temp
2017-07-24 13:33:16.928367,0.001,0.001,-132.328,2.9
2017-07-24 13:33:17.928804,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:18.930010,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:19.931224,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:20.932476,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:21.933723,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:22.934941,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:23.935617,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:24.937276,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:25.938523,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:26.939724,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:27.940900,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:28.942120,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:29.943317,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:30.944519,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:31.945684,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:32.946966,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:33.948171,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:34.949485,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:35.950716,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:36.951969,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:37.953185,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:38.954421,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:39.955615,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:40.956014,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:41.956644,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:42.957900,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:43.959135,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:44.960324,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:45.961511,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:46.962729,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:47.963575,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:48.964582,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:49.965791,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:33:50.966972,0.1,10,-0.0033327999999999995,2.9
