Human readable time,Voltage(V),Current(A),Resistance(Ohms),ADR temp
2017-07-25 11:56:52.561046,0.001,0.001,-132.328,2.9
2017-07-25 11:56:53.562244,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:56:54.563555,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:56:55.564542,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:56:56.565125,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:56:57.566376,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:56:58.567592,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:56:59.568837,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:00.570079,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:01.571335,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:02.572719,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:03.574024,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:04.575364,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:05.576659,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:06.577970,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:07.579299,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:08.580495,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:09.581758,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:10.583066,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:11.584409,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:12.585593,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:13.586804,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:14.588110,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:15.589417,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:16.590720,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:17.591920,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:18.593233,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:19.594615,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:20.595790,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:21.596970,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:22.598172,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:23.599431,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:24.600754,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:25.602044,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:26.603320,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:27.604493,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:28.605686,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:29.606618,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:30.607728,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:31.608869,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:32.610019,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:33.610993,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:34.612178,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:35.613423,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:36.614602,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:37.615827,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:38.616684,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:39.617897,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:40.619113,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:41.620271,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:57:42.621437,0.1,10,-0.0033327999999999995,2.9
