Date-LocalTime,Voltage(V),Current(A),Inductance(H),dI/dt,Resistance(Ohms),ADR temp
2017-08-15 11:02:46.044000,-0.01,-0.0001,16,0,0,1.2108099048017547
2017-08-15 11:02:49.995000,0.07,0.0142,16,0.008333333333333333,0,1.1891136925285135
2017-08-15 11:02:53.938000,0.11,0.047,16,0.008333333333333333,0,1.1915790945751548
2017-08-15 11:02:57.862000,0.11,0.0798,16,0.008333333333333333,-0.29239766081871343,1.1915790945751548
2017-08-15 11:03:01.802000,0.11,0.1126,16,0.008333333333333333,-0.2072232089994079,-1.0
2017-08-15 11:03:05.727000,0.12,0.1454,16,0.008333333333333333,-0.09170105456212749,-1.0
2017-08-15 11:03:09.667000,0.12,0.1782,16,0.008333333333333333,-0.07482229704451929,-1.0
2017-08-15 11:03:13.595000,0.12,0.2109,16,0.008333333333333333,-0.06322111585269481,1.2659948364758118
2017-08-15 11:03:17.530000,0.13,0.2437,16,0.008333333333333333,-0.013678019422787555,1.2917478045903716
2017-08-15 11:03:21.461000,0.12,0.2764,16,0.008333333333333333,-0.04823926676314522,1.2991057954802459
2017-08-15 11:03:25.386000,0.13,0.3091,16,0.008333333333333333,-0.010783996549121084,1.3074639296152644
2017-08-15 11:03:29.329000,0.13,0.342,16,0.008333333333333333,-0.009746588693957095,1.3499464027100219
2017-08-15 11:03:33.259000,0.13,0.3748,16,0.008333333333333333,-0.00889363215937387,1.3743738247395074
2017-08-15 11:03:37.198000,0.14,0.4076,16,0.008333333333333333,0.016355904481517865,1.4107721835417102
2017-08-15 11:03:41.124000,0.14,0.4404,16,0.008333333333333333,0.01513775355737212,-1.0
2017-08-15 11:03:45.058000,0.14,0.473,16,0.008333333333333333,0.014094432699083895,1.4593431400783794
2017-08-15 11:03:48.989000,0.16,0.506,16,0.008333333333333333,0.05270092226613967,1.4654145096454632
2017-08-15 11:05:52.187000,0.0,0.0,16,0,0,-1.0
