Human readable time,Voltage(V),Current(A),Resistance(Ohms),ADR temp
2017-07-25 12:23:54.749626,0.001,0.001,-132.328,2.9
2017-07-25 12:23:55.750843,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:23:56.752027,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:23:57.752605,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:23:58.753891,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:23:59.755152,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:00.756386,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:01.757664,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:02.758708,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:03.759690,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:04.760217,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:05.761477,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:06.762642,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:07.763817,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:08.765024,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:09.765349,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:10.766569,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:11.767790,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:12.769005,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:13.770186,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:14.771405,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:15.772654,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:16.773866,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:17.775053,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:18.776221,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:19.777401,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:20.778667,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:21.779931,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:22.781115,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:23.782316,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:24.783563,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:25.784834,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:26.786053,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:27.787299,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:28.788458,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:29.789695,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:30.790942,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:31.792170,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:32.793406,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:33.794657,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:36.929259,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:37.930324,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:38.931570,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:39.932752,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:40.934293,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:41.935072,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:42.936408,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:43.937633,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:44.938961,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:45.940153,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:46.941316,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:47.942549,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:48.943763,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:49.944987,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:50.946176,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:51.946550,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:52.947752,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:53.948994,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:54.950212,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:55.951423,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:56.952771,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:57.953984,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:58.954792,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:24:59.955823,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:25:00.957439,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:25:01.958986,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:25:02.960027,0.1,10,-0.0033327999999999995,2.9
2017-07-25 12:25:03.961358,0.16,1.5,0.017781333333333333,2.9
2017-07-25 12:25:05.963527,0.16,1.5,0.017781333333333333,2.8
2017-07-25 12:25:07.965585,0.16,1.5,0.017781333333333333,2.6999999999999997
2017-07-25 12:25:09.967883,0.16,1.5,0.017781333333333333,2.5999999999999996
2017-07-25 12:25:11.970250,0.16,1.5,0.017781333333333333,2.4999999999999996
2017-07-25 12:25:13.972573,0.16,1.5,0.017781333333333333,2.3999999999999995
2017-07-25 12:25:15.974953,0.16,1.5,0.017781333333333333,2.2999999999999994
2017-07-25 12:25:17.977362,0.16,1.5,0.017781333333333333,2.1999999999999993
2017-07-25 12:25:19.979720,0.16,1.5,0.017781333333333333,2.099999999999999
2017-07-25 12:25:21.981659,0.16,1.5,0.017781333333333333,1.9999999999999991
2017-07-25 12:25:23.984035,0.16,1.5,0.017781333333333333,1.899999999999999
2017-07-25 12:25:25.986360,0.16,1.5,0.017781333333333333,1.799999999999999
2017-07-25 12:25:27.988714,0.16,1.5,0.017781333333333333,1.6999999999999988
2017-07-25 12:25:29.991152,0.16,1.5,0.017781333333333333,1.5999999999999988
2017-07-25 12:25:31.993625,0.16,1.5,0.017781333333333333,1.4999999999999987
2017-07-25 12:25:33.995928,0.16,1.5,0.017781333333333333,1.3999999999999986
2017-07-25 12:25:35.998333,0.16,1.5,0.017781333333333333,1.2999999999999985
