Human readable time,Voltage(V),Current(A),Resistance(Ohms),ADR temp
2017-07-24 13:36:41.590976,0.001,0.001,-132.328,2.9
2017-07-24 13:36:42.592222,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:36:53.608756,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:36:54.609922,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:36:55.611141,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:36:56.612395,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:36:57.613633,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:36:58.614861,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:36:59.616108,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:00.617291,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:01.617578,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:02.618741,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:03.619973,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:04.621170,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:05.622360,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:06.623544,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:07.624761,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:08.625991,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:09.627242,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:10.628415,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:11.629664,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:12.630903,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:13.632077,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:14.633271,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:15.634496,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:16.635737,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:17.636006,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:18.637261,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:19.638468,0.1,10,-0.0033327999999999995,2.9
2017-07-24 13:37:20.639675,0.1,10,-0.0033327999999999995,2.9
